index_str,p,seed,n_nodes,n_neighbors,transitivity,avg_length,sigma,hub_ness,ipr_rho,ipr_O,ipr_eigenvector,variance_rho,variance_O,variance_eigenvector,k_avg,avg_clustering,eigenvalues,weighted_k_avg,weighted_clustering
p0.008286427728546842_n20_k4_seed5,0.008286427728546842,5,20,4,0.9375,1.0442105263157895,1.8596847852627085,1.2195121951219514,0.050000100810231624,0.05000072261332485,(0.07499999999999997+0j),3.1821870883977787e-11,1.456942602495695e-06,0.04999999999999999,4.1,0.48,"[-7.109586295734489, -6.236067977499774, -6.102775049096639, -6.0, -5.835980966118253, -5.793604493334839, -5.3599551349480565, -5.000000000000002, -5.000000000000001, -4.999999999999998, -4.295583116594729, -4.284079043840419, -4.146365489032904, -3.6049649592072996, -3.442463484164959, -1.7939295273971527, -1.7639320225002122, -0.7508594618704526, -0.4798529786598002, 2.220446049250313e-16]","[4.693242974755079, 4.069098300562504, 4.014264936992112, 4.099999999999999, 4.008955805748698, 4.158778525229249, 4.093475654022489, 4.15, 4.001143332363239, 4.004995404698504, 4.006418058166923, 4.195105651629516, 4.044001150166603, 4.036425906016455, 4.041221474770753, 4.011651862357324, 4.180901699437495, 4.091563651774315, 4.0048943483704855, 4.1000000000000005]","[0.3613514050489841, 0.4861803398874992, 0.49714701260157745, 0.4800000000000003, 0.4982088388502603, 0.4682442949541498, 0.48130486919550236, 0.47, 0.49977133352735215, 0.4990009190602992, 0.4987163883666153, 0.4609788696740967, 0.4911997699666792, 0.492714818796709, 0.4917557050458494, 0.4976696275285352, 0.4638196601125011, 0.4816872696451371, 0.4990211303259031, 0.48000000000000004]"
p0.008286427728546842_n20_k4_seed6,0.008286427728546842,6,20,4,1.03125,1.1368421052631579,1.8789704052580258,1.2195121951219514,0.050000096634602455,0.05000074565070263,(0.07500000000000001+0j),3.0507465201181625e-11,1.503955934299094e-06,0.05000000000000001,4.1,0.5166666666666666,"[-6.778434239157548, -6.236067977499783, -6.19538045617635, -6.0, -5.804210190271158, -5.7936044933348425, -5.555870137888032, -5.000000000000004, -5.0, -4.999999999999998, -4.520157341024204, -4.28407904384041, -4.0805171957065, -3.613171251044928, -3.442463484164953, -1.9222992291938656, -1.7639320225002064, -0.5299599595374107, -0.47985297865979787, 0.0]","[4.664378182854815, 4.180901699437497, 4.017289995577936, 4.099999999999997, 4.0053471076261875, 4.195105651629513, 4.152644777120253, 4.0249999999999995, 4.076923978993101, 4.050734783300796, 4.054978784313503, 4.041221474770753, 4.012442692969526, 4.031605350663787, 4.004894348370485, 4.046219601490773, 4.069098300562506, 4.015093507383222, 4.1587785252292475, 4.1]","[0.5069096050951006, 0.5115163834270844, 0.5088803252910463, 0.5166666666666663, 0.5405613550948103, 0.5068702457951253, 0.5107921002161977, 0.5354166666666664, 0.5003596868815182, 0.5312842490766655, 0.5302018973663217, 0.5008157247284141, 0.5006059332850651, 0.5223358275735127, 0.5264630875382079, 0.5040003664139971, 0.5301502832395826, 0.5007125896639486, 0.5325176086049191, 0.5166666666666666]"
p0.008286427728546842_n20_k4_seed7,0.008286427728546842,7,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.009540954763499945_n20_k4_seed0,0.009540954763499945,0,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.009540954763499945_n20_k4_seed1,0.009540954763499945,1,20,4,0.9705882352941176,1.0336842105263158,1.866737956206066,1.1904761904761905,0.05000011653962005,0.05000082211370717,(0.07437402618292376+0j),3.677533358481058e-11,1.6565078564853747e-06,0.05,4.2,0.4966666666666667,"[-7.170395041691571, -6.714888533890259, -6.197726242951369, -6.102737329347302, -5.84027549744558, -5.799802427380254, -5.5677268149646455, -5.302481812909319, -5.0, -4.999999999999997, -4.593982862865779, -4.284906368444483, -4.171034818437555, -3.7336010411363825, -3.510480286373646, -1.9623073100146027, -1.7722942616318806, -0.7913729689345776, -0.4839863815808288, -2.220446049250313e-16]","[4.792529327961751, 4.637102064004569, 4.1802555459250135, 4.027181609636718, 4.2579338403297715, 4.232502657624577, 4.1480885108007115, 4.227816669185895, 4.000618877045104, 4.133333333333332, 4.188836349397778, 4.225931876605217, 4.03003291228817, 4.081447019424471, 4.054093858619377, 4.108871248117856, 4.209846422304685, 4.109946859017656, 4.154249895422454, 4.199999999999999]","[0.3772733209477326, 0.49184356700179477, 0.47785705631093645, 0.4993988876088059, 0.5356135614863841, 0.5008258634443461, 0.5058740964248909, 0.5053762857029478, 0.5185648032845308, 0.5047222222222221, 0.5222421125708134, 0.4640958901122134, 0.4954959009278054, 0.5064656422231418, 0.5155228944993556, 0.4946435246708186, 0.5039067362483546, 0.4854785114601272, 0.529197259470643, 0.4966666666666667]"
p0.009540954763499945_n20_k4_seed2,0.009540954763499945,2,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.009540954763499945_n20_k4_seed3,0.009540954763499945,3,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.009540954763499945_n20_k4_seed4,0.009540954763499945,4,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.009540954763499945_n20_k4_seed5,0.009540954763499945,5,20,4,0.9375,1.0442105263157895,1.8596847852627085,1.2195121951219514,0.050000100810231624,0.05000072261332485,(0.07499999999999997+0j),3.1821870883977787e-11,1.456942602495695e-06,0.04999999999999999,4.1,0.48,"[-7.109586295734489, -6.236067977499774, -6.102775049096639, -6.0, -5.835980966118253, -5.793604493334839, -5.3599551349480565, -5.000000000000002, -5.000000000000001, -4.999999999999998, -4.295583116594729, -4.284079043840419, -4.146365489032904, -3.6049649592072996, -3.442463484164959, -1.7939295273971527, -1.7639320225002122, -0.7508594618704526, -0.4798529786598002, 2.220446049250313e-16]","[4.693242974755079, 4.069098300562504, 4.014264936992112, 4.099999999999999, 4.008955805748698, 4.158778525229249, 4.093475654022489, 4.15, 4.001143332363239, 4.004995404698504, 4.006418058166923, 4.195105651629516, 4.044001150166603, 4.036425906016455, 4.041221474770753, 4.011651862357324, 4.180901699437495, 4.091563651774315, 4.0048943483704855, 4.1000000000000005]","[0.3613514050489841, 0.4861803398874992, 0.49714701260157745, 0.4800000000000003, 0.4982088388502603, 0.4682442949541498, 0.48130486919550236, 0.47, 0.49977133352735215, 0.4990009190602992, 0.4987163883666153, 0.4609788696740967, 0.4911997699666792, 0.492714818796709, 0.4917557050458494, 0.4976696275285352, 0.4638196601125011, 0.4816872696451371, 0.4990211303259031, 0.48000000000000004]"
p0.009540954763499945_n20_k4_seed6,0.009540954763499945,6,20,4,1.03125,1.1368421052631579,1.8789704052580258,1.2195121951219514,0.050000096634602455,0.05000074565070263,(0.07500000000000001+0j),3.0507465201181625e-11,1.503955934299094e-06,0.05000000000000001,4.1,0.5166666666666666,"[-6.778434239157548, -6.236067977499783, -6.19538045617635, -6.0, -5.804210190271158, -5.7936044933348425, -5.555870137888032, -5.000000000000004, -5.0, -4.999999999999998, -4.520157341024204, -4.28407904384041, -4.0805171957065, -3.613171251044928, -3.442463484164953, -1.9222992291938656, -1.7639320225002064, -0.5299599595374107, -0.47985297865979787, 0.0]","[4.664378182854815, 4.180901699437497, 4.017289995577936, 4.099999999999997, 4.0053471076261875, 4.195105651629513, 4.152644777120253, 4.0249999999999995, 4.076923978993101, 4.050734783300796, 4.054978784313503, 4.041221474770753, 4.012442692969526, 4.031605350663787, 4.004894348370485, 4.046219601490773, 4.069098300562506, 4.015093507383222, 4.1587785252292475, 4.1]","[0.5069096050951006, 0.5115163834270844, 0.5088803252910463, 0.5166666666666663, 0.5405613550948103, 0.5068702457951253, 0.5107921002161977, 0.5354166666666664, 0.5003596868815182, 0.5312842490766655, 0.5302018973663217, 0.5008157247284141, 0.5006059332850651, 0.5223358275735127, 0.5264630875382079, 0.5040003664139971, 0.5301502832395826, 0.5007125896639486, 0.5325176086049191, 0.5166666666666666]"
p0.009540954763499945_n20_k4_seed7,0.009540954763499945,7,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.010985411419875584_n20_k4_seed0,0.010985411419875584,0,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.010985411419875584_n20_k4_seed1,0.010985411419875584,1,20,4,0.9705882352941176,1.0336842105263158,1.866737956206066,1.1904761904761905,0.05000011653962005,0.05000082211370717,(0.07437402618292376+0j),3.677533358481058e-11,1.6565078564853747e-06,0.05,4.2,0.4966666666666667,"[-7.170395041691571, -6.714888533890259, -6.197726242951369, -6.102737329347302, -5.84027549744558, -5.799802427380254, -5.5677268149646455, -5.302481812909319, -5.0, -4.999999999999997, -4.593982862865779, -4.284906368444483, -4.171034818437555, -3.7336010411363825, -3.510480286373646, -1.9623073100146027, -1.7722942616318806, -0.7913729689345776, -0.4839863815808288, -2.220446049250313e-16]","[4.792529327961751, 4.637102064004569, 4.1802555459250135, 4.027181609636718, 4.2579338403297715, 4.232502657624577, 4.1480885108007115, 4.227816669185895, 4.000618877045104, 4.133333333333332, 4.188836349397778, 4.225931876605217, 4.03003291228817, 4.081447019424471, 4.054093858619377, 4.108871248117856, 4.209846422304685, 4.109946859017656, 4.154249895422454, 4.199999999999999]","[0.3772733209477326, 0.49184356700179477, 0.47785705631093645, 0.4993988876088059, 0.5356135614863841, 0.5008258634443461, 0.5058740964248909, 0.5053762857029478, 0.5185648032845308, 0.5047222222222221, 0.5222421125708134, 0.4640958901122134, 0.4954959009278054, 0.5064656422231418, 0.5155228944993556, 0.4946435246708186, 0.5039067362483546, 0.4854785114601272, 0.529197259470643, 0.4966666666666667]"
p0.010985411419875584_n20_k4_seed2,0.010985411419875584,2,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.010985411419875584_n20_k4_seed3,0.010985411419875584,3,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.010985411419875584_n20_k4_seed4,0.010985411419875584,4,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.010985411419875584_n20_k4_seed5,0.010985411419875584,5,20,4,0.9375,1.0442105263157895,1.8596847852627085,1.2195121951219514,0.050000100810231624,0.05000072261332485,(0.07499999999999997+0j),3.1821870883977787e-11,1.456942602495695e-06,0.04999999999999999,4.1,0.48,"[-7.109586295734489, -6.236067977499774, -6.102775049096639, -6.0, -5.835980966118253, -5.793604493334839, -5.3599551349480565, -5.000000000000002, -5.000000000000001, -4.999999999999998, -4.295583116594729, -4.284079043840419, -4.146365489032904, -3.6049649592072996, -3.442463484164959, -1.7939295273971527, -1.7639320225002122, -0.7508594618704526, -0.4798529786598002, 2.220446049250313e-16]","[4.693242974755079, 4.069098300562504, 4.014264936992112, 4.099999999999999, 4.008955805748698, 4.158778525229249, 4.093475654022489, 4.15, 4.001143332363239, 4.004995404698504, 4.006418058166923, 4.195105651629516, 4.044001150166603, 4.036425906016455, 4.041221474770753, 4.011651862357324, 4.180901699437495, 4.091563651774315, 4.0048943483704855, 4.1000000000000005]","[0.3613514050489841, 0.4861803398874992, 0.49714701260157745, 0.4800000000000003, 0.4982088388502603, 0.4682442949541498, 0.48130486919550236, 0.47, 0.49977133352735215, 0.4990009190602992, 0.4987163883666153, 0.4609788696740967, 0.4911997699666792, 0.492714818796709, 0.4917557050458494, 0.4976696275285352, 0.4638196601125011, 0.4816872696451371, 0.4990211303259031, 0.48000000000000004]"
p0.010985411419875584_n20_k4_seed6,0.010985411419875584,6,20,4,1.03125,1.1368421052631579,1.8789704052580258,1.2195121951219514,0.050000096634602455,0.05000074565070263,(0.07500000000000001+0j),3.0507465201181625e-11,1.503955934299094e-06,0.05000000000000001,4.1,0.5166666666666666,"[-6.778434239157548, -6.236067977499783, -6.19538045617635, -6.0, -5.804210190271158, -5.7936044933348425, -5.555870137888032, -5.000000000000004, -5.0, -4.999999999999998, -4.520157341024204, -4.28407904384041, -4.0805171957065, -3.613171251044928, -3.442463484164953, -1.9222992291938656, -1.7639320225002064, -0.5299599595374107, -0.47985297865979787, 0.0]","[4.664378182854815, 4.180901699437497, 4.017289995577936, 4.099999999999997, 4.0053471076261875, 4.195105651629513, 4.152644777120253, 4.0249999999999995, 4.076923978993101, 4.050734783300796, 4.054978784313503, 4.041221474770753, 4.012442692969526, 4.031605350663787, 4.004894348370485, 4.046219601490773, 4.069098300562506, 4.015093507383222, 4.1587785252292475, 4.1]","[0.5069096050951006, 0.5115163834270844, 0.5088803252910463, 0.5166666666666663, 0.5405613550948103, 0.5068702457951253, 0.5107921002161977, 0.5354166666666664, 0.5003596868815182, 0.5312842490766655, 0.5302018973663217, 0.5008157247284141, 0.5006059332850651, 0.5223358275735127, 0.5264630875382079, 0.5040003664139971, 0.5301502832395826, 0.5007125896639486, 0.5325176086049191, 0.5166666666666666]"
p0.010985411419875584_n20_k4_seed7,0.010985411419875584,7,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.012648552168552958_n20_k4_seed0,0.012648552168552958,0,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
p0.012648552168552958_n20_k4_seed1,0.012648552168552958,1,20,4,0.9705882352941176,1.0336842105263158,1.866737956206066,1.1904761904761905,0.05000011653962005,0.05000082211370717,(0.07437402618292376+0j),3.677533358481058e-11,1.6565078564853747e-06,0.05,4.2,0.4966666666666667,"[-7.170395041691571, -6.714888533890259, -6.197726242951369, -6.102737329347302, -5.84027549744558, -5.799802427380254, -5.5677268149646455, -5.302481812909319, -5.0, -4.999999999999997, -4.593982862865779, -4.284906368444483, -4.171034818437555, -3.7336010411363825, -3.510480286373646, -1.9623073100146027, -1.7722942616318806, -0.7913729689345776, -0.4839863815808288, -2.220446049250313e-16]","[4.792529327961751, 4.637102064004569, 4.1802555459250135, 4.027181609636718, 4.2579338403297715, 4.232502657624577, 4.1480885108007115, 4.227816669185895, 4.000618877045104, 4.133333333333332, 4.188836349397778, 4.225931876605217, 4.03003291228817, 4.081447019424471, 4.054093858619377, 4.108871248117856, 4.209846422304685, 4.109946859017656, 4.154249895422454, 4.199999999999999]","[0.3772733209477326, 0.49184356700179477, 0.47785705631093645, 0.4993988876088059, 0.5356135614863841, 0.5008258634443461, 0.5058740964248909, 0.5053762857029478, 0.5185648032845308, 0.5047222222222221, 0.5222421125708134, 0.4640958901122134, 0.4954959009278054, 0.5064656422231418, 0.5155228944993556, 0.4946435246708186, 0.5039067362483546, 0.4854785114601272, 0.529197259470643, 0.4966666666666667]"
p0.012648552168552958_n20_k4_seed2,0.012648552168552958,2,20,4,1.0,1.1578947368421053,1.8662871318831793,1.0,0.050000098110631656,0.05000072926937473,(0.07499999999999997+0j),3.096896283883376e-11,1.4705636791910684e-06,0.05,4.0,0.5,"[-6.2360679774998, -6.236067977499785, -6.000000000000003, -5.9999999999999964, -5.793604493334841, -5.793604493334835, -5.000000000000002, -5.000000000000002, -5.0, -4.999999999999999, -4.2840790438404115, -4.284079043840409, -4.000000000000009, -3.442463484164959, -3.442463484164957, -1.7639320225002142, -1.763932022500213, -0.47985297865979915, -0.47985297865979787, 6.661338147750939e-16]","[4.0, 4.0, 4.0, 3.9999999999999996, 4.0, 4.0, 4.000000000000001, 4.0, 4.0, 4.0, 3.999999999999999, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0.5, 0.5, 0.5, 0.49999999999999994, 0.5, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
