index_str,p,seed,n_nodes,n_neighbors,transitivity,avg_length,sigma,hub_ness,ipr_rho,ipr_O,ipr_eigenvector,variance_rho,variance_O,variance_eigenvector,k_avg,avg_clustering,eigenvalues,weighted_k_avg,weighted_clustering,entropy_rho,entropy_O,weighted_k_avg_rho,weighted_clustering_rho,weighted_k_avg_O,weighted_clustering_O
p0.31884057971014496_n40_k6_seed2,0.31884057971014496,2,40,6,0.7051282051282052,0.6523076923076923,1.8810989076252542,1.3245033112582782,0.025488362956862836,0.037746673613634436,0.044836619385851435,3.053419272436387e-07,0.046969262901576186,0.025,7.55,0.45406746031746026,"[-12.778842878062262, -11.948117266065516, -11.714689596165838, -11.21164820159721, -10.718254134493463, -10.569956308480501, -10.366022478499481, -10.191986629741207, -9.942927538096756, -9.736735977883006, -9.55712073270845, -9.36066859812604, -9.178350021790765, -8.909346597453908, -8.848246801963388, -8.71211848657578, -8.569841442125837, -8.443468189957407, -8.108413724003448, -7.896021090909628, -7.805491563646624, -7.729693832605783, -7.548000063330748, -7.387818858108664, -7.2458231070072765, -7.097401604031192, -6.794666534225903, -6.669609548910876, -6.50548081854284, -6.384204109156425, -6.253366344465812, -5.771236622708084, -5.1941349750444115, -4.183933992342714, -3.55666040811628, -3.3360660535394744, -2.797220464313082, -1.640554244465055, -1.3358601607387655, 6.661338147750939e-16]","[9.419368815013554, 8.481226661158596, 8.720942195495425, 8.619840015903504, 8.699037283120294, 8.228083555494361, 8.102615447369804, 8.033119381894583, 7.8531353449018955, 7.6299906715491, 7.878863682287038, 8.162824157740049, 7.671811115748445, 7.744047450415687, 7.389019027645166, 7.461442982333679, 7.67416142894408, 7.478634216877737, 7.309435542626026, 6.912301232899068, 7.251812838683757, 7.258050523232399, 7.103940306892155, 7.071698268780672, 7.042422122818624, 7.428415940813858, 6.967368628322946, 7.093195923491361, 6.853707008809658, 6.790516372205609, 7.07508770867085, 7.0064817656479015, 6.824240406052729, 7.290287234679218, 7.250262651560173, 7.190367114675135, 7.261449251329736, 7.086428864810948, 7.134366859104194, 7.550000000000001]","[0.34189946970149593, 0.3453513454040007, 0.34411154388280407, 0.369735500541746, 0.3778697930851919, 0.38671431720390914, 0.39693705070404617, 0.41896234487133976, 0.41625680871083764, 0.44009449335207657, 0.41631030290515786, 0.4193629755279306, 0.42998438721532617, 0.4282281763832024, 0.45717516995189555, 0.4331458125015244, 0.42405439450408844, 0.4482662514861356, 0.45932706646413785, 0.5392410285263722, 0.4994425070186122, 0.46385475525757924, 0.5211318636562602, 0.5042632458355193, 0.4933353021022435, 0.45648080202626645, 0.5045910080776534, 0.48064234157060326, 0.5245857848767865, 0.520471178094498, 0.49075110923539045, 0.5101675111755257, 0.5241722161499949, 0.4581298890075107, 0.468669895273805, 0.5074395714542169, 0.4895414537301942, 0.4952324978373487, 0.502699787077723, 0.4540674603174603]",3.6791611449807315,3.4900743422305176,7.547444689495966,0.4513277009858264,7.564194354950976,0.43996916424770693
p0.31884057971014496_n40_k6_seed3,0.31884057971014496,3,40,6,0.6208609271523179,0.6103846153846153,1.5657788843336393,1.3414634146341464,0.025043577053230733,0.025786407170887173,,2.774645695664495e-08,0.003097881644687838,,8.2,0.3973322510822511,"[-13.167313400395106, -12.870790159447024, -12.349550612439485, -12.20771240773292, -12.05196615304286, -11.844889837448065, -11.451677907195279, -11.238352374631537, -10.92610192081872, -10.390851231625359, -10.276389524246058, -10.168021206057139, -9.784420675630242, -9.514544134167176, -9.502973045718322, -9.047219970180665, -8.987059892655214, -8.827832841565426, -8.63849527169958, -8.565351987163009, -8.446571501799633, -8.278186734606258, -8.175860341509827, -7.96777792706034, -7.636370328914943, -7.424173747230168, -7.287911328748734, -7.187423170570799, -7.04943452303293, -6.9269380638307165, -6.859540683141764, -6.366912921017999, -5.972076109950521, -5.034236468685814, -4.445129185680075, -3.6313133106868327, -2.91414929128747, -2.7111376681105246, -1.8733421402755177, 1.1102230246251565e-15]","[9.763263350810735, 9.300044720934867, 9.03700189526493, 9.352098472105277, 9.086087747536475, 8.736157647149689, 8.95564784333351, 8.759613374058807, 9.068115414617438, 8.330376582819163, 8.194384533640164, 8.602878760716745, 8.197514278369145, 8.276032703061928, 8.194880658067891, 8.12886986013849, 7.7335772394501765, 8.119110260507117, 7.918840414763283, 8.232668681962995, 8.021487292232164, 8.174990223259067, 8.109387347324379, 7.934492358897863, 8.126645902764526, 8.200825005617961, 7.408901434259692, 7.866084012741848, 7.63886722040669, 7.534725887462339, 7.8402858345823025, 7.295534105630657, 7.646144345796877, 7.485218026510061, 7.783987886302492, 7.51263561427543, 7.795897549613561, 7.922675721483078, 7.514049791530213, 8.2]","[0.3219963287847939, 0.32774090119040367, 0.339366123706739, 0.33869261840854326, 0.35094714223264084, 0.32592429198983597, 0.3414191447192755, 0.379501322829034, 0.35410085807765734, 0.37316635886350746, 0.34701731193544905, 0.35701066216111077, 0.3936107534819131, 0.3683981655623822, 0.36725409863431735, 0.3951542414036002, 0.4737953151272565, 0.4100703578755677, 0.3839194680994103, 0.3743527720885135, 0.41711580870476317, 0.3988782270572505, 0.3809776817737902, 0.4140705171724891, 0.38941026768559256, 0.3929051755362717, 0.4637398963400596, 0.38893552955344335, 0.4323083007463396, 0.43536562118248123, 0.4600236244227195, 0.4742471971354938, 0.4281266922563766, 0.47648603479890705, 0.4376978084870399, 0.45579735845567027, 0.43768718563172093, 0.42920035433134684, 0.45954627376408447, 0.39733225108225106]",3.688000264395546,3.673481408572745,8.190856086623437,0.39861269210747674,8.17042926220078,0.40244791373901295
p0.31884057971014496_n40_k6_seed4,0.31884057971014496,4,40,6,0.6165473349244233,0.6026923076923076,1.5332478247870058,1.3173652694610778,0.025027624985176942,0.025375047832785873,,1.7660307735854975e-08,0.001593602626954138,,8.35,0.39349025974025975,"[-14.108075978853687, -13.26320043691685, -12.598470873850921, -12.226057148923772, -11.922354971688483, -11.87551097816724, -11.264246599524443, -11.179002334735754, -10.813769995220246, -10.705119315589997, -10.491020568828148, -10.251949143345692, -9.988023037036717, -9.96660061171968, -9.63452469007676, -9.473878634531046, -9.371110844292918, -9.264729910617891, -8.912014402543685, -8.584589662326211, -8.53140340831151, -8.401855163324255, -8.103131153941057, -8.046865904202436, -7.769118652947586, -7.554036725642641, -7.39793947234442, -7.271613733683331, -7.232707731735622, -7.1703298772276955, -6.886404580569294, -6.337470356757507, -6.003049140102136, -4.785017037012675, -4.586656973397147, -4.228005867989527, -3.066173992356019, -2.5910387748778225, -2.142931314787111, 1.7763568394002505e-15]","[10.314069514407459, 9.939419452382811, 9.774692235674049, 9.361012294030104, 8.808854067955597, 9.161437371383359, 9.029213242917265, 8.704027866359082, 8.534754778903599, 8.841833072598387, 8.404569058952376, 8.571020004724506, 8.251213009458432, 8.606302067764254, 8.26404255977255, 8.764353071115242, 8.109816699802437, 8.516941167260159, 7.691869996343809, 7.980300573858873, 8.373913530152084, 7.895830191420998, 8.227817009762592, 7.8140936901729035, 7.937625155112716, 7.739276082251129, 7.834778450429395, 8.144252520892781, 7.7009315647681, 7.634274028684267, 7.949656596575204, 7.760042500355556, 7.745526166405856, 8.016536764300245, 7.824419099318004, 8.02756344478737, 7.8221508762516425, 7.5864970846239, 7.9850731380709075, 8.35]","[0.2944819050464144, 0.30559023162220533, 0.3079756351536199, 0.3191187550616408, 0.34375953688126365, 0.3568699431593208, 0.3411167589760252, 0.3897405277772263, 0.36980930752659097, 0.35738945590342963, 0.39145388898188105, 0.37035539132814443, 0.38336820942328753, 0.37959237496558673, 0.4046486402588738, 0.3615731108405313, 0.40699072743971965, 0.37573706312804067, 0.4127928188115726, 0.420724230863475, 0.3847789492120605, 0.4225446202374773, 0.4152094115586547, 0.42828185728927914, 0.40660569905684113, 0.48477945505831804, 0.4363798054928094, 0.38322815206678407, 0.44236397780797065, 0.4365969399347448, 0.4040505032596795, 0.444345951778385, 0.42706375639532074, 0.39629433504125516, 0.4144728779570366, 0.40333983640694, 0.4283730755969076, 0.46060382370107195, 0.43371858886974707, 0.39349025974025975]",3.6883169539379397,3.6808630586388253,8.35610913029671,0.3935244102454128,8.370212981301275,0.3937276069637307
p0.31884057971014496_n40_k6_seed5,0.31884057971014496,5,40,6,0.6621961441743505,0.618076923076923,1.6641952387652912,1.3496932515337423,0.02501966961399024,0.025253056657210813,,1.2690192280473363e-08,0.0011167716540984815,,8.15,0.4280934343434343,"[-13.496764745913293, -12.712781880980907, -12.262311679655767, -11.93318298436345, -11.833708648317785, -11.542616060875526, -11.364219567776786, -11.09077972136224, -10.750525335114185, -10.325023031764667, -10.16071663078323, -9.952367303433173, -9.88664497074395, -9.583894894888871, -9.478857373441912, -9.199709974820353, -8.964464141742802, -8.60734517287436, -8.567460478669043, -8.455450381059949, -8.34493981402809, -8.273695985369452, -8.150204393365575, -8.01579405347608, -7.7884495237324405, -7.627490987275846, -7.553344856806348, -7.352379424219942, -7.065320621003993, -6.920768224642081, -6.746644858673214, -6.091350302902719, -5.9315384306785885, -5.180519898153021, -3.8465580969484927, -3.7085722700581805, -3.084455921444629, -2.4582733133641406, -1.6908740452748656, 4.440892098500626e-16]","[9.839706243040785, 9.462498902232111, 9.170581429561183, 9.139580914465775, 8.978567975873348, 9.055530000026973, 8.571610763347458, 8.843030300173922, 8.916554551843854, 8.348643368745925, 8.282819167555232, 8.656775977339509, 8.465815458271141, 7.940481582521286, 8.192978285848088, 8.27525300063266, 8.0706889594394, 7.784005536136425, 7.791392710704773, 8.27652859660829, 7.167556804087734, 7.573370261368742, 7.917196320838914, 7.9095817281017275, 7.896465009913203, 7.691657748588025, 7.950861596932308, 7.435658376568543, 7.74990737818403, 7.361474742264466, 7.553286950330611, 7.625113529356256, 7.676299741442627, 8.165229495885413, 7.764111077810633, 7.688748533362121, 7.389293837705599, 7.622185017074406, 7.648958125816507, 8.149999999999999]","[0.30169130460425053, 0.312297466007326, 0.3474242600578694, 0.3444606293075383, 0.33440860804432143, 0.3604098185757389, 0.37632582516614044, 0.3690577057189981, 0.38200013382649145, 0.40861919527599067, 0.40111980615458737, 0.3865511080858336, 0.38015882149971425, 0.430521259571091, 0.4332486663222561, 0.4211009314127651, 0.41165364230239654, 0.482541849302649, 0.45759558962447244, 0.4090974587494119, 0.5418393816537578, 0.5020294161748391, 0.4634501878122731, 0.4499777604671989, 0.4618992366772322, 0.4387885065300204, 0.44841352105907856, 0.49259759899959704, 0.44852293543453536, 0.48965832416791694, 0.46468873146198497, 0.4665302617594509, 0.4552876407070145, 0.4253416068827184, 0.45348093024236735, 0.4743191239508123, 0.4990005317500469, 0.4745335837425615, 0.49500058031069255, 0.4280934343434343]",3.688477384832508,3.6833707652935805,8.155830864065198,0.4279705750895576,8.170914411097488,0.4276527546134701
p0.31884057971014496_n40_k6_seed6,0.31884057971014496,6,40,6,0.6414922656960874,0.6242307692307693,1.7035387210365478,1.4102564102564104,0.025762974570623137,0.04008843181218923,,4.616878336790166e-07,0.0591803702702543,,7.8,0.42577922077922076,"[-13.504505757978793, -13.104200734525325, -12.227049471271023, -11.95172704720334, -11.602413080350662, -11.313883890716529, -11.079913559590498, -10.395002495943572, -10.273732576588701, -10.054999787771743, -9.870225205593798, -9.420733165245695, -9.313096191793882, -9.119223142359875, -8.974596299448946, -8.81689397786351, -8.529845948081926, -8.311028108860048, -8.152615374665885, -8.031312528390057, -7.964273894669823, -7.777242066517801, -7.58080698877583, -7.476414942749195, -7.2969793473704465, -7.147018880109552, -7.077089453044589, -6.999898385122206, -6.651107915115468, -6.571628127953336, -6.42416489105227, -5.756982879009324, -5.134373063361775, -4.438597911028567, -3.720224160530823, -3.088911477835586, -2.8949690385248372, -2.2620257411298152, -1.69029249185494, 2.220446049250313e-16]","[10.324695723896454, 10.06054257635024, 9.59098417891411, 9.143019428667637, 8.925580589277768, 8.78333463185718, 8.383750801935829, 8.091841067897263, 8.053065617915808, 8.151392698042333, 7.846335368126777, 8.26878039938233, 7.830434345587841, 7.716048982199852, 7.617306568296373, 7.466366090986589, 7.9983377791420445, 7.68975938612926, 7.638688663940688, 7.615485502589916, 7.514656553602634, 7.286500654762488, 7.433574519544402, 7.221199190584654, 7.140539647146126, 7.630891249826146, 7.0180481754756645, 7.275221984594007, 7.291116418195584, 7.0669791911858955, 6.497882866760019, 7.1762140913899035, 7.006543186557671, 7.100745138995848, 7.395932572432899, 7.2166093436012275, 7.358750483790855, 7.303586668349123, 7.06925766206858, 7.800000000000001]","[0.2831623183442976, 0.294118925232346, 0.31834596131908366, 0.3465394692449605, 0.3398241035025875, 0.312424660169919, 0.3705108214643453, 0.37690391333237455, 0.36810463523425874, 0.38983507615022217, 0.3953041271479961, 0.3702995572612261, 0.4005762308716573, 0.40684504103807134, 0.4312544079398624, 0.4482324884207143, 0.4035185060652359, 0.41208369309677484, 0.41636942903201685, 0.43920790119420805, 0.4406257226865846, 0.4564256948364359, 0.45323790050221213, 0.4766902657580473, 0.4665674767327771, 0.4283570645772028, 0.504612520346474, 0.47292794998071574, 0.4613616282221607, 0.515923646691967, 0.5713479278543168, 0.48262062081107837, 0.48930220438741756, 0.4851816435946762, 0.4521314737889291, 0.47570784331373495, 0.4660490906912412, 0.4755647240570203, 0.5072929454944596, 0.4257792207792208]",3.6738880133430936,3.445701565348621,7.812725526267146,0.42684177848480154,7.82195195410942,0.42900236433176075
p0.31884057971014496_n40_k6_seed7,0.31884057971014496,7,40,6,0.6650041562759768,0.616153846153846,1.6614025685075606,1.2195121951219514,0.026243881235218244,0.0763002886280929,,7.240483941817965e-07,0.17588187316850945,,8.2,0.41666666666666663,"[-13.09365698130133, -12.754936298891712, -12.329764873985626, -11.976043056286358, -11.800087803682816, -11.496116449215027, -11.187662866754119, -10.971744143079404, -10.811362603337901, -10.444760980946395, -10.28046719784761, -10.16261528065948, -9.806558158324739, -9.689208280357665, -9.460282718520983, -9.400087059490719, -9.194141257311784, -9.039408501186537, -8.800652619987687, -8.54391932685399, -8.352343783504644, -8.292382643393392, -8.108463886225358, -7.9928600616290035, -7.779587380166773, -7.632357014837687, -7.562064190260538, -7.326124649629889, -7.0250903045166035, -6.963642257551273, -6.712851689150415, -6.357313278178848, -5.870422180983436, -5.016266116212818, -4.804161149449072, -3.6634520666531385, -3.132739019100687, -2.401574132555361, -1.7628277379792363, 8.881784197001252e-16]","[9.536921398747669, 9.461047043495602, 9.031542826996247, 9.025260383204124, 8.951865251884985, 8.964442931024669, 8.678034813300284, 8.640061629543567, 8.694840320230716, 8.485052374761342, 8.468967920249263, 8.427690105938863, 8.078862794838212, 8.216860169773081, 8.418808339266157, 8.015403340921777, 8.068425341442794, 8.378392953731975, 8.039781297620983, 8.286079951301677, 7.965142944748232, 7.920648703976514, 7.560629854610961, 8.115934475203343, 7.777673842308172, 7.671779141119755, 7.492964884808969, 7.67997451651563, 7.711697935635984, 8.081909815979943, 7.490941714983768, 7.623487291049613, 7.540092524691142, 8.134545985307916, 7.745861575478981, 7.80558759011875, 7.833891868571362, 7.807167667473452, 7.971726479143518, 8.200000000000001]","[0.3170185047523929, 0.35558581299298464, 0.3634763349148607, 0.3787419282739492, 0.36286704278978976, 0.4031462992532171, 0.36298420916953295, 0.3856393750410876, 0.3994766620956254, 0.4083095005563705, 0.373507720875487, 0.39133125405171215, 0.42454235700254017, 0.4096375004167573, 0.3952342736912973, 0.46235986678549534, 0.40807575114841355, 0.3862901595562831, 0.4348680599698296, 0.4262445644513676, 0.4277867444343369, 0.4489688501185384, 0.45087478605533765, 0.4250524993125473, 0.45912341617468166, 0.4499314072948153, 0.4684349072166383, 0.4428988160611021, 0.46378214650087946, 0.4210784506193985, 0.44816235505073454, 0.4409949015620993, 0.4352421011077046, 0.41478596022741837, 0.43623560598881655, 0.4359767713485322, 0.42678709905617496, 0.4395487972420944, 0.4649972068391546, 0.4166666666666667]",3.6657409853730516,3.1135114497298586,8.175156931033653,0.41587321551040446,8.270112299892556,0.4133224903520178
p0.3333333333333333_n40_k6_seed0,0.3333333333333333,0,40,6,0.676937441643324,0.6426923076923077,1.7628115152670953,1.2903225806451613,0.025024373648474124,0.025328398261227535,0.04259717863330081,1.5644936558298006e-08,0.001414810450277709,0.024999999999999994,7.75,0.4348214285714286,"[-12.886531354935666, -12.051801579387421, -11.848274782500722, -11.628474381476464, -11.229503289291545, -11.022027801439384, -10.729772788058716, -10.523231153515471, -10.02071982993486, -9.938771521027029, -9.800728011200059, -9.489381910582349, -9.314614534625616, -9.203509099169747, -8.94447813516258, -8.871614985203758, -8.802344947606022, -8.62734487427343, -8.361842053013175, -8.205392464220102, -8.036850118564422, -7.739569391392665, -7.722857836074617, -7.501329959254357, -7.376343333861971, -7.133270012984213, -7.098086375149994, -6.8993439654523625, -6.797910781698833, -6.556610515013549, -6.504014923453707, -5.568578402691673, -5.380005326451353, -4.6306205427545395, -3.96453668258617, -3.0426185295875663, -2.7677671464060856, -2.456605093208759, -1.3227215667891041, -8.881784197001252e-16]","[9.194288188153656, 8.847913393179969, 9.314995068383261, 9.012758096237352, 8.347850532295848, 8.475405208145109, 8.294662094276415, 8.272496915382323, 8.31830590608105, 7.891097857944818, 8.112965664731671, 7.79879957253418, 7.615564428109611, 7.718769248367803, 7.661457364461438, 7.521404075084057, 7.634289575498972, 7.670875451201349, 7.678302954022293, 7.594307701092245, 7.472619147208117, 7.58890880743627, 7.396258030327839, 7.461694702994846, 7.350961131290777, 7.23293187528118, 7.6390008928900475, 7.064743632940711, 7.24968383539763, 6.94379489231913, 7.205734346054422, 7.489216144057002, 7.088063419151297, 7.525189289833941, 7.339956646715889, 7.313479378408658, 7.252056025567831, 7.258199685830782, 7.40099882111024, 7.75]","[0.3249841320736792, 0.34582624748335766, 0.35371557024824885, 0.3513678219422008, 0.35109958640452416, 0.35022560169890443, 0.3750992134303281, 0.3760975489335875, 0.3790479658893542, 0.41036838529809266, 0.414896597321786, 0.39857858189852763, 0.4738331891408454, 0.4435994180279465, 0.4640292223188904, 0.4402070111440005, 0.44701300626714524, 0.43001230847094696, 0.427420674164884, 0.45218096518225354, 0.46115266129032323, 0.45033962248040904, 0.43841062706521977, 0.44982661993254835, 0.4748386801674231, 0.483976519219813, 0.45346575856094573, 0.5112034902865568, 0.46689618608461514, 0.5032287700026308, 0.4766857021773946, 0.44893286905395197, 0.49397493485076627, 0.44727081126094786, 0.4723061955775454, 0.47946455227318163, 0.48101356070755497, 0.4731283209426159, 0.48231678501176495, 0.4348214285714286]",3.6883825257478233,3.681832221960507,7.754624208504305,0.43452717028907156,7.765587934983415,0.4338860461473945
p0.3333333333333333_n40_k6_seed1,0.3333333333333333,1,40,6,0.6508078994614004,0.6246153846153847,1.7108895395628338,1.5286624203821657,0.02503068362946967,0.025420257282405146,,1.953503584519335e-08,0.0017601741026231784,,7.85,0.42283369408369414,"[-13.944384466075674, -12.739363368038553, -12.409259039186585, -11.796913789066743, -11.733806464715316, -11.231961836403984, -10.69964507303195, -10.470764605155981, -10.41359823402058, -10.03155087694252, -9.916323307051004, -9.633117505011429, -9.544086766203886, -9.476864572553666, -8.948196944527005, -8.826874710978588, -8.753519797397734, -8.49109242494207, -8.175599488924616, -8.141817371113087, -8.034024250393657, -7.900900837471688, -7.78354842503324, -7.5141628795703275, -7.368712585596446, -7.201587157295221, -7.182845322052108, -6.845040979175785, -6.704358051823775, -6.597449021815396, -6.38511630358793, -5.6396517655692096, -5.435502456204674, -4.29121119819003, -3.707286695539094, -3.0610731365610033, -2.6205626599683205, -2.434899034601605, -1.9133265982094891, -2.220446049250313e-15]","[10.925545826778093, 9.505281081616726, 9.511418387921394, 8.90631117564335, 9.056533492150347, 8.857109697697544, 8.571232472273461, 8.314369835494293, 8.087330391801604, 8.061435289972717, 8.145869364803994, 8.450873445012343, 7.971665721329605, 7.965991795532372, 7.746183128608195, 7.9453377927140565, 7.4382533694273185, 7.880909762282334, 7.888178599791317, 7.59236368185357, 7.300339346614221, 7.495188483014186, 7.262895583564643, 7.449145729681023, 7.30518863585287, 7.42008058081164, 7.175188888605144, 6.572195869648839, 7.041305133978133, 6.993056282164016, 6.844823080572685, 7.0023058494285175, 7.386801983089853, 7.759086725962386, 7.505280921807362, 7.185629746685072, 7.297779151481507, 7.2826227406865565, 7.04889095364674, 7.85]","[0.31531285813178017, 0.30709648222340385, 0.33807435151104226, 0.36679094408312507, 0.34539880842405346, 0.3630260059217727, 0.3634304255000875, 0.3697296553386866, 0.3906601411298365, 0.40111233319407635, 0.4011518997711983, 0.376464294274363, 0.40276126087205216, 0.40057658338444535, 0.415283083032296, 0.38489322414062743, 0.43498641359627116, 0.42357787610489395, 0.4279071513771111, 0.4082651252288053, 0.43936367920876496, 0.430566839124715, 0.468114779008187, 0.4471079702964795, 0.4422749723605902, 0.45461311111635117, 0.45540583647674554, 0.5295721937605977, 0.48102424174363856, 0.4847810338959558, 0.5023987497882786, 0.5061826127595981, 0.44736344487386204, 0.4322331723368017, 0.4529789383574108, 0.470465041258044, 0.4527521462132186, 0.4672604875543396, 0.48955590189055875, 0.4228336940836941]",3.6882554976648754,3.679935605969961,7.8539745616462895,0.4234162040027356,7.864649610586858,0.4249581428533291
p0.3333333333333333_n40_k6_seed2,0.3333333333333333,2,40,6,0.7003891050583658,0.6484615384615384,1.8610962351249787,1.3157894736842106,0.025488362956862836,0.037746673613634436,0.0447984484118159,3.053419272436387e-07,0.046969262901576186,0.025,7.6,0.4498809523809523,"[-12.792589934455407, -11.813875061514493, -11.708601815920327, -11.318104769632596, -11.110233993878987, -10.705194413336324, -10.351518907306694, -10.253284873383137, -9.949182679184977, -9.77371420731194, -9.65369072405972, -9.41771756847303, -9.246426376161544, -9.184262501686415, -8.874845184368105, -8.68608732889946, -8.57893743039809, -8.473307098038037, -8.125607847248874, -8.01403529750839, -7.916924569906356, -7.765430362928177, -7.504561512704877, -7.395389647274691, -7.227801790690287, -7.145304088229534, -6.759108063040961, -6.697064639321944, -6.562296223828318, -6.474332265785105, -6.279995728408394, -5.885402859636496, -5.205788542060732, -4.236007379069327, -3.63443012515853, -3.311381650892757, -2.8736035351343694, -1.6582933638690138, -1.435665639293584, -1.7763568394002505e-15]","[9.417285168886425, 8.647162833251222, 8.576312642733487, 8.479499808140723, 8.721162096521702, 8.716641967263586, 8.074732875008275, 7.929085436823394, 7.8734034663566685, 7.853379059373985, 7.993243809264542, 7.902455541871022, 7.75663503701124, 7.704199477450265, 7.665729619499665, 7.597537014483603, 7.551518178304155, 7.294668834580257, 7.667615236266105, 7.482929539347185, 7.0296532528795055, 7.2587198085443045, 7.112997503162544, 7.135659189141808, 7.015882040803499, 7.396021345698756, 7.02992340570208, 7.200003190781023, 7.052419850834045, 6.904160381816214, 6.99446206583286, 7.035273465184089, 6.800713179915634, 7.262669416183714, 7.37841986951851, 7.2124603278357, 7.295613094709985, 7.158276228931333, 7.221474740086903, 7.600000000000001]","[0.3416926199738251, 0.3540583344893431, 0.34018415911011435, 0.37163979019785875, 0.3606932325953045, 0.38011912293166605, 0.39732376941543224, 0.4215924102324604, 0.4257424449082263, 0.4287211663215003, 0.4214290639749204, 0.4025457179012303, 0.4371853763250998, 0.4307009091887728, 0.4376946686885391, 0.4452489194278341, 0.43620142802974193, 0.46427065987026744, 0.4322358503045487, 0.4445811435192064, 0.5242626536961523, 0.49044227026778653, 0.5271930201634579, 0.4909881828776432, 0.49908991548872683, 0.45369416546154884, 0.5033733405368653, 0.4637187044875303, 0.47963565319638024, 0.5236469487242941, 0.49606576595720836, 0.5061221917365281, 0.520712371646638, 0.4650275468761579, 0.4514861836995855, 0.5050066717330407, 0.48607403462837073, 0.48410651985242864, 0.5008502144209079, 0.4498809523809524]",3.6791611449807315,3.4900743422305176,7.590863338151,0.44734191396286227,7.551990264666011,0.4400644651661072
p0.3333333333333333_n40_k6_seed3,0.3333333333333333,3,40,6,0.6483691328560064,0.6134615384615384,1.5840780368284835,1.3173652694610778,0.025027483761578567,0.025315136611188702,,1.7796448190757114e-08,0.001402264514836714,,8.35,0.4128625541125541,"[-13.630298159497011, -12.772169232183707, -12.701510898337585, -12.358075496132367, -12.103340685425046, -11.929524589373248, -11.578498645397891, -11.086486132176317, -10.796982156537332, -10.652387515365408, -10.61639547043421, -10.437560463814915, -10.067299543148684, -9.895108990745705, -9.569984833498758, -9.475395785220911, -9.312986393707662, -9.193074478330441, -9.061115266772832, -8.755578658812382, -8.552164563752712, -8.397234095409624, -8.096839801994404, -7.954513191323794, -7.73911336500428, -7.618512776972319, -7.56086300625393, -7.299316031785249, -7.213931312740254, -7.096316492314158, -7.017767600380126, -6.1745790561100335, -6.008021356495697, -5.19059768306342, -4.94407358301916, -3.653553864635146, -2.942774082904554, -2.7505167092116696, -1.7955380317170728, -2.220446049250313e-16]","[9.763773226894317, 9.822922312919415, 9.24237498858795, 8.915831856032618, 9.544488204286804, 9.486686676054994, 8.713992720403343, 8.901759099960316, 8.758477527008182, 8.74967849688382, 8.80381094660485, 8.744448697340276, 8.978936284328093, 8.465405170472966, 8.527871052718343, 8.358296349850388, 7.959976334758531, 8.24844798492499, 8.163408216036592, 8.407285745271707, 8.767022651088942, 7.907085112158468, 7.888288709232544, 8.012605281219713, 8.11908051355367, 7.680988634681413, 7.7043229929112504, 7.7488617874990044, 7.817318658482107, 7.631380669488259, 7.533502837132163, 7.416960404319411, 7.66784406094754, 7.631363935981626, 8.242386710027464, 8.170573412753342, 7.9357627004495, 7.6166141509178145, 7.60016488581727, 8.350000000000005]","[0.33303406902675126, 0.36051226777951073, 0.3144837349465879, 0.35483072866839926, 0.37147356000718623, 0.3444143434583992, 0.3693082445426033, 0.3807723124298577, 0.38332814450554664, 0.4058096676651853, 0.366733878056896, 0.4177592166675604, 0.37987243391548986, 0.3949054889937937, 0.4016716116239793, 0.4183947161806638, 0.40716282589988856, 0.4056159070704084, 0.4380267097171701, 0.38312955893268463, 0.3761675435188482, 0.4190491252977733, 0.4265108219839215, 0.41605965381727644, 0.4302076931541435, 0.47394604826153475, 0.46405638990109777, 0.4352268071978723, 0.4394263598499437, 0.44733547439733423, 0.4977121079616448, 0.4875735208647215, 0.44971995369262524, 0.47193158955021186, 0.4146467851005815, 0.4146105101647378, 0.4419105278512271, 0.4618235940039326, 0.502485683731622, 0.412862554112554]",3.688315413300188,3.6819551113403746,8.349071142217442,0.4131753707698331,8.346317578820567,0.4139022613851993
